"Ortak veya garanti markasının yenilenmemesi nedeniyle açılan itirazda, önceki hak sahibinin koruma süresi bittikten sonra itiraz süresi ne kadardır?",Üç yıl.
Tescilli markanın yenilenmemesi sebebiyle marka başvurusuna önceki hak sahibi koruma süresi sona ermesinden itibaren _____ içinde itiraz edebilir (markanın kullanılmış olması şartıyla).,İki yıl.
Marka tescil tarihinden itibaren Türkiye'de ciddi biçimde kullanılmazsa iptal kararı verilebilmesi için geçmesi gereken kesintisiz süre nedir?,Beş yıl.
Marka rüçhan hakkı başvuru tarihinden itibaren kaç aylık süre içinde kullanılır?,Altı ay.
Sergide teşhir edilen bir marka için rüçhan hakkı süresi teşhir tarihinden itibaren kaç aydır?,Altı ay.
Marka rüçhan hakkı belgesinin kuruma sunulması için gereken süre başvuru tarihinden itibaren kaç aydır?,Üç ay.
Marka rüçhan başvurusu şekli eksiklik giderme süresi kaç aydır?,İki ay.
Yayımı yapılmış bir marka başvurusuna tescil edilmemesi gerektiğine ilişkin itiraz yayım tarihinden itibaren kaç ay içinde yapılmalıdır?,İki ay.
"Marka yayımına itiraz incelemesinde, itiraz edenin başvuru tarihinde markasının en az kaç yıldır tescilli olması durumunda kullanım ispatı talep edilebilir?",Beş yıl.
"Kurum kararlarına karşı itiraz, kararın bildirim tarihinden itibaren kaç ay içinde yapılmalıdır?",İki ay.
Marka tescil tarihinden itibaren kaç yıl geçmiş olması halinde markanın tescil durumu tamamlanmayan aşamadan etkilenmez?,İki yıl.
Tescilli bir markanın koruma süresi başvuru tarihinden itibaren kaç yıldır?,On yıl.
"Marka yenileme talebi, koruma süresinin sona erdiği tarihten önceki _____ içinde yapılır.",Altı ay.
Marka yenileme talebi ek ücret ödenmesi şartıyla koruma süresi bittikten sonra en fazla kaç ay içinde yapılabilir?,Altı ay.
"Marka sahibi, sonraki tarihli bir markanın kullanıldığını bildiği halde sessiz kalmışsa kaç yıl boyunca hükümsüzlük ileri süremez?",Beş yıl.
Marka iptal talebinden önceki kaç ay içinde gerçekleşen kullanım dikkate alınmaz?,Üç ay.
"Marka sahibi, iptal talebine ilişkin delillerini ve cevaplarını kuruma sunmak için kaç ay süreye sahiptir?",Bir ay.
Garanti markası veya ortak markanın teknik şartnamesindeki eksikliklerin giderilmesi için verilen süre ne kadardır?,Altı ay.
Menşe adı veya mahreç işareti kapsamına girmeyen bir ürünü geleneksel ürün adı olarak tanımlamak için en az kaç yıl kullanıldığı kanıtlanmalıdır?,Otuz yıl.
Coğrafi işaret veya geleneksel ürün adı başvurusu bültende yayımlandıktan sonra üçüncü kişiler kaç ay içinde itiraz edebilir?,Üç ay.
Coğrafi işaret veya geleneksel ürün adı tescil ücretinin ödenmesi için kararın bildiriminden itibaren tanınan süre nedir?,İki ay.
Coğrafi işaret veya geleneksel ürün adı tescilinde değişiklik talepleri yayımlandıktan sonra kaç ay içinde itiraz edilebilir?,Üç ay.
Coğrafi işaretin veya geleneksel ürün adının yayımlanan değişikliklerinin uygulanması yayım tarihinden itibaren en geç ne kadar sürer?,Bir yıl.
Coğrafi işaret veya geleneksel ürün adı denetim raporları Kuruma ne sıklıkla sunulur?,Yılda bir.
Coğrafi işaret denetim raporlarındaki eksikliklerin giderilmesi için verilen süre ne kadardır?,Altı ay.
